field_1,id,latitude,longitude,place_town,place_coun,kc_af1,kc_am1,kc_pm1,pc_af1,pc_am1,pc_pm1,po_af1,po_am1,po_pm1,tac_af1,tac_am1,tac_pm1
"2445","189151698",45.477722548000003,-122.613955149500001,Portland,Multnomah,,,,,,,31.148818969726562,14.789975166320801,29.387079238891602,,,
"2446","189152210",45.473978333300003,-122.613483333299996,Portland,Multnomah,,,,,,,31.308189392089844,14.216356277465820,29.291728973388672,,,
"2447","189153982",45.464866666699997,-122.604685000000003,Portland,Multnomah,,,,,,,31.439195632934570,13.933424949645996,29.298707962036133,,,
"2448","189155601",45.471769999999999,-122.599549999999994,Portland,Multnomah,,,,,,,31.663541793823246,14.786270141601562,29.591028213500977,,,
"2449","189156214",45.473073333300000,-122.598171666699997,Portland,Multnomah,,,,,,,31.695865631103516,14.531364440917969,29.324380874633789,,,
"2450","189157578",45.481025000000002,-122.595070000000007,Portland,Multnomah,,,,,,,31.511020660400391,14.620850563049316,29.464223861694336,,,
"2451","189159929",45.473025000000000,-122.591271666699996,Portland,Multnomah,,,,,,,31.809434890747070,14.261619567871094,29.574499130249023,,,
"2452","189160946",45.473546666700003,-122.590588333300005,Portland,Multnomah,,,,,,,31.779644012451172,14.527973175048828,29.578910827636719,,,
"2453","189163248",45.467131666699999,-122.559330000000003,Portland,Multnomah,,,,,,,31.227281570434570,16.190835952758789,27.895147323608398,,,
"2454","189164496",45.464071666700001,-122.571470000000005,Portland,Multnomah,,,,,,,31.409181594848633,14.497241020202637,29.135774612426754,,,
"2455","189282484",45.520065228900002,-122.597439983599998,Portland,Multnomah,,,,,,,31.120780944824219,15.807952880859377,27.465011596679688,,,
"2456","189283852",45.528205702000001,-122.592514274300001,Portland,Multnomah,,,,,,,31.539548873901367,15.294343948364258,28.552574157714844,,,
"2457","189285312",45.525040880200002,-122.602434372999994,Portland,Multnomah,,,,,,,31.360355377197266,15.822084426879883,29.436641693115234,,,
"2458","189286484",45.526444514300003,-122.599024969200002,Portland,Multnomah,,,,,,,31.336997985839844,15.789934158325195,29.461500167846680,,,
"2459","189287845",45.529449788199997,-122.620776910399996,Portland,Multnomah,,,,,,,31.164476394653320,16.534454345703125,29.007863998413082,,,
"2460","189288805",45.529117064700003,-122.610913950200000,Portland,Multnomah,,,,,,,31.330932617187500,16.290376663208008,28.667221069335938,,,
"2461","189376328",47.161753379700002,-122.274059119000000,"Puyallup, WA",Pierce,,,,82.699996948242188,58.400001525878906,79.000000000000000,,,,,,
"2462","189503592",47.486311110400003,-122.164694346199994,Renton City Limits,King,89.159858703613281,61.716320037841797,86.380195617675781,,,,,,,,,
"2463","189510924",47.249379269999999,-122.525552950000005,Tacoma,Pierce,,,,,,,,,,31.906986236572266,16.873685836791992,29.044729232788082
"2464","189511721",47.249511673100002,-122.525720000000007,Tacoma,Pierce,,,,,,,,,,31.901779174804688,16.899530410766602,29.106956481933594
"2465","189511775",47.249425000000002,-122.525580000000005,Tacoma,Pierce,,,,,,,,,,31.910112380981445,16.877500534057617,29.089059829711918
"2466","189511919",47.249490260000002,-122.525603970000006,Tacoma,Pierce,,,,,,,,,,31.910112380981445,16.877500534057617,29.089059829711918
"2467","189512693",47.249466666700002,-122.525620000000004,Tacoma,Pierce,,,,,,,,,,31.910112380981445,16.877500534057617,29.089059829711918
"2469","189595090",45.520223777900000,-122.666496628399997,Portland,Multnomah,,,,,,,31.693248748779297,17.478996276855469,28.183326721191406,,,
"2470","189894593",45.496445996299997,-122.498968510899999,Portland,Multnomah,,,,,,,31.363483428955082,14.235758781433105,28.764490127563477,,,
"2471","189895335",45.496821777500003,-122.510150446300003,Portland,Multnomah,,,,,,,31.485342025756836,14.253042221069336,28.504125595092773,,,
"2472","189897121",45.505102813000001,-122.560873008900003,Portland,Multnomah,,,,,,,31.990224838256836,15.268074035644531,30.006252288818359,,,
"2473","189899044",45.493296613100000,-122.484732025599996,Portland,Multnomah,,,,,,,31.584274291992188,15.088013648986816,29.516824722290039,,,
"2474","189900591",45.485951957200001,-122.534152474899997,Portland,Multnomah,,,,,,,31.321002960205082,13.980359077453613,28.773061752319336,,,
"2475","189901728",45.493315864800003,-122.559764867300004,Portland,Multnomah,,,,,,,31.541664123535156,14.255043029785156,29.182382583618164,,,
"2476","189902753",45.518464709000000,-122.542849757300004,Portland,Multnomah,,,,,,,31.713245391845703,15.323116302490234,29.325862884521484,,,
"2477","189903234",45.513247669499997,-122.543759226099993,Portland,Multnomah,,,,,,,31.571367263793945,14.525836944580078,29.304111480712891,,,
"2478","189904007",45.509121507700002,-122.535005471299996,Portland,Multnomah,,,,,,,31.456300735473633,14.453632354736328,29.369634628295898,,,
"2479","190351099",45.513753804099998,-122.668288383800004,Portland,Multnomah,,,,,,,31.616027832031246,17.379268646240234,28.108879089355469,,,
"2480","190352018",45.515047875299999,-122.668002164100002,Portland,Multnomah,,,,,,,31.698385238647461,17.325624465942383,28.106193542480469,,,
"2481","190421085",45.469432223299997,-122.743431346600005,Portland,Multnomah,,,,,,,30.112821578979492,14.733260154724123,27.127290725708008,,,
"2482","190422338",45.482314627500003,-122.708591350299997,Portland,Multnomah,,,,,,,30.071527481079102,15.486249923706055,27.142644882202148,,,
"2483","190437071",45.309741190399997,-121.823487517999993,,Clackamas,,,,,,,,,,,,
"2484","190437606",45.559453333299999,-122.595304999999996,Portland,Multnomah,,,,,,,31.485382080078125,14.211340904235840,28.745557785034180,,,
"2485","190438768",45.559016666700003,-122.594894999999994,Portland,Multnomah,,,,,,,31.514823913574219,14.143582344055176,29.012422561645508,,,
"2486","190440100",45.559128333300002,-122.593779999999995,Portland,Multnomah,,,,,,,31.473909378051754,14.204622268676758,29.099870681762695,,,
"2487","190457933",45.476336666700000,-122.685311666700002,Portland,Multnomah,,,,,,,29.682714462280273,15.410506248474123,27.089878082275391,,,
"2488","190459742",45.481566666699997,-122.697778333299993,Portland,Multnomah,,,,,,,29.820652008056641,15.891037940979004,27.514495849609375,,,
"2489","190460000",45.481463333299999,-122.698753333300004,Portland,Multnomah,,,,,,,29.849628448486328,16.173301696777344,27.459863662719727,,,
"2490","190462888",45.478378333300000,-122.688545000000005,Portland,Multnomah,,,,,,,29.469455718994141,15.465449333190918,27.051591873168945,,,
"2491","190462995",45.478286666700001,-122.688278333300005,Portland,Multnomah,,,,,,,29.524421691894531,15.470005989074709,27.054510116577148,,,
"2492","190505451",45.512315039599997,-122.688273964600000,Portland,Multnomah,,,,,,,31.605014801025391,16.734825134277344,27.662191390991211,,,
"2493","190531459",45.477078333300000,-122.687195000000003,Portland,Multnomah,,,,,,,29.781354904174805,15.299267768859863,27.058038711547852,,,
"2494","190973252",49.317714566299998,-123.105786596900003,,Greater Vancouver,,,,,,,,,,,,
"2495","191027609",45.472305734199999,-122.678487396400001,Portland,Multnomah,,,,,,,29.779798507690430,15.187578201293945,27.277500152587891,,,
"2496","191139168",49.334221666700003,-123.097375000000000,,Greater Vancouver,,,,,,,,,,,,
"2497","191202735",45.556140736899998,-122.563931614300003,Portland,Multnomah,,,,,,,31.632724761962891,15.982563972473145,29.311408996582031,,,
"2498","191204889",45.548490146500001,-122.551706057600001,Portland,Multnomah,,,,,,,31.202083587646484,14.661164283752441,29.020360946655273,,,
"2499","191206427",45.537067183500000,-122.540684152099999,Portland,Multnomah,,,,,,,31.793081283569336,14.133103370666504,29.515941619873047,,,
"2500","191207255",45.540272614499997,-122.555643354500006,Portland,Multnomah,,,,,,,31.373373031616211,14.148400306701660,28.864513397216797,,,
"2501","191208171",45.537903870900003,-122.542232904700001,Portland,Multnomah,,,,,,,31.762834548950195,14.128247261047363,29.388051986694336,,,
"2502","191210073",45.544328649599997,-122.493278523699999,Portland,Multnomah,,,,,,,31.435621261596680,15.958750724792480,29.134740829467773,,,
"2503","191210850",45.545558070200002,-122.493753459000004,Portland,Multnomah,,,,,,,31.445835113525391,16.375022888183594,29.201101303100582,,,
"2504","191211311",45.545715757300002,-122.494128943299998,Portland,Multnomah,,,,,,,31.399091720581055,16.410644531250000,29.256591796875000,,,
"2505","191211771",45.545509850899997,-122.494299463299996,Portland,Multnomah,,,,,,,31.346607208251953,16.412141799926758,29.268007278442383,,,
"2506","191214590",45.563288333300001,-122.640428333299994,Portland,Multnomah,,,,,,,31.181812286376953,15.171848297119141,29.041772842407227,,,
"2507","191215334",45.496122460000002,-122.604503219999998,Portland,Multnomah,,,,,,,31.692886352539062,15.037398338317873,28.870777130126953,,,
"2508","191216774",45.549019999999999,-122.644363333300007,Portland,Multnomah,,,,,,,31.192390441894531,15.745378494262695,29.236730575561523,,,
"2509","191218932",45.551811666699997,-122.644486666700004,Portland,Multnomah,,,,,,,31.241758346557617,15.778588294982910,29.477525711059570,,,
"2510","191220301",45.510788286199997,-122.677310356299998,Portland,Multnomah,,,,,,,30.975469589233398,16.955863952636719,27.168931961059570,,,
"2511","191291194",45.495716070000000,-122.597355519999994,Portland,Multnomah,,,,,,,31.597579956054688,15.160401344299316,29.396102905273438,,,
"2512","191292702",45.499337189999999,-122.578198650000004,Portland,Multnomah,,,,,,,32.090511322021484,15.889079093933105,29.208852767944336,,,
"2513","191294337",45.503010320000001,-122.572912790000004,Portland,Multnomah,,,,,,,31.658416748046875,15.098159790039062,29.145132064819336,,,
"2514","191295547",45.494174549999997,-122.567232529999998,Portland,Multnomah,,,,,,,32.296218872070312,16.035085678100586,29.534902572631836,,,
"2515","191299010",45.514190229999997,-122.576043319999997,Portland,Multnomah,,,,,,,31.595869064331055,14.765970230102541,29.257293701171875,,,
"2516","191301185",45.519760140000002,-122.572947450000001,Portland,Multnomah,,,,,,,31.561450958251953,15.240585327148438,28.799203872680664,,,
"2517","191307148",45.558270000000000,-122.627128333300007,Portland,Multnomah,,,,,,,31.725185394287109,15.166715621948242,29.116405487060547,,,
"2518","191308204",45.558300000000003,-122.626945000000006,Portland,Multnomah,,,,,,,31.758825302124023,15.164211273193359,29.130340576171875,,,
"2519","191426207",45.519351993500003,-122.666711576699996,Portland,Multnomah,,,,,,,31.694484710693359,17.421836853027344,28.369878768920898,,,
"2520","191430342",45.479613333300001,-122.687783333300004,Portland,Multnomah,,,,,,,29.287467956542969,15.689428329467773,26.965333938598633,,,
"2521","191560738",45.558250285500002,-122.775327393300003,,Clackamas,,,,,,,27.771900177001953,16.625822067260742,27.512008666992188,,,
"2522","191616282",45.555295000000001,-122.626488333300003,Portland,Multnomah,,,,,,,31.383068084716797,15.467388153076172,29.234733581542969,,,
"2523","191617260",45.555370000000003,-122.626686666699996,Portland,Multnomah,,,,,,,31.360345840454102,15.435688018798828,29.244104385375977,,,
"2524","191619039",45.540520000000001,-122.622016666700006,Portland,Multnomah,,,,,,,31.251102447509766,15.768441200256348,28.412826538085938,,,
"2525","191621640",45.549594999999997,-122.655746666699997,Portland,Multnomah,,,,,,,31.509933471679688,15.863088607788086,29.246431350708008,,,
"2526","191623388",45.499932663599999,-122.689378615600006,Portland,Multnomah,,,,,,,28.877033233642582,16.461502075195312,28.474372863769531,,,
"2527","191625420",45.502637000800000,-122.692185798799997,Portland,Multnomah,,,,,,,27.330169677734375,16.780570983886719,27.501306533813477,,,
"2528","191797807",49.334471666699997,-123.093163833299997,,Greater Vancouver,,,,,,,,,,,,
"2529","191800688",49.334941666699997,-123.093566666699999,,Greater Vancouver,,,,,,,,,,,,
"2530","191959349",47.618183333300003,-122.354561666699993,,King,87.318992614746094,63.717979431152344,86.124755859375014,,,,,,,,,
"2531","192101081",45.591773452900000,-122.722084937800005,Portland,Multnomah,,,,,,,31.463348388671875,15.746550559997559,29.186342239379883,,,
"2532","192101768",45.591856156299997,-122.722174696899998,Portland,Multnomah,,,,,,,31.452013015747070,15.714467048645020,29.199489593505859,,,
"2533","192103152",45.584724059700001,-122.727831009100001,Portland,Multnomah,,,,,,,32.065486907958984,15.513546943664551,29.334945678710938,,,
"2534","192162928",45.302353394299999,-121.794965006499993,,Clackamas,,,,,,,,,,,,
"2535","192382107",45.510199319999998,-122.613107110000001,Portland,Multnomah,,,,,,,31.238719940185547,15.331152915954590,28.950313568115234,,,
"2536","192384390",45.508971150000001,-122.613191630000003,Portland,Multnomah,,,,,,,31.263864517211918,15.226513862609863,28.916610717773438,,,
"2537","192429083",47.656005555599997,-121.997377777799997,,King,90.822097778320327,55.089054107666016,80.907279968261719,,,,,,,,,
"2538","192429225",47.656005555599997,-121.997377777799997,,King,90.822097778320327,55.089054107666016,80.907279968261719,,,,,,,,,
"2539","192429291",47.657555555599998,-122.010625000000005,,King,90.397315979003906,55.957244873046875,82.616127014160156,,,,,,,,,
"2540","192481609",47.555695000000000,-122.248549999999994,,King,90.436141967773438,60.239204406738281,82.749229431152330,,,,,,,,,
"2541","192516128",48.917630000000003,-122.253211666699997,,Whatcom,,,,,,,,,,,,
"2542","192516610",48.917583333300001,-122.253153333300006,,Whatcom,,,,,,,,,,,,
"2543","192518265",48.916274999999999,-122.249261666699994,,Whatcom,,,,,,,,,,,,
"2544","192587063",45.497588248400000,-122.693128342500003,Portland,Multnomah,,,,,,,28.535568237304688,16.795719146728516,27.742519378662109,,,
"2545","192587853",45.497659889900000,-122.690960057100000,Portland,Multnomah,,,,,,,28.818443298339844,16.667835235595703,28.217187881469727,,,
"2546","192588906",45.511163949199997,-122.696173917899998,Portland,Multnomah,,,,,,,29.335456848144531,16.493175506591797,27.791036605834961,,,
"2547","192591015",45.524057792199997,-122.685785250699993,Portland,Multnomah,,,,,,,31.082756042480469,16.928194046020508,27.651206970214844,,,
"2548","192591421",45.524271219100001,-122.686074174799998,Portland,Multnomah,,,,,,,31.288682937622070,16.983789443969727,27.667222976684570,,,
"2549","192592689",45.530413072499996,-122.715169880399998,Portland,Multnomah,,,,,,,28.226911544799805,16.417070388793945,27.480266571044918,,,
"2550","192658161",45.518076826399998,-122.695495575400003,Portland,Multnomah,,,,,,,30.324649810791016,16.631980895996094,28.133033752441406,,,
"2551","193457566",44.938132000000003,-123.847301400000006,,Lincoln,,,,,,,,,,,,
"2552","193743765",45.501389000000003,-122.845611000000005,,Washington,,,,,,,,,,,,
"2553","193961691",47.511248530000003,-122.508782359999998,,Kitsap,,,,,,,,,,,,
"2554","193961904",47.511269259999999,-122.508673909999999,,Kitsap,,,,,,,,,,,,
"2555","193962168",47.511304180000003,-122.508468859999994,,Kitsap,,,,,,,,,,,,
"2556","193962206",47.511305829999998,-122.508597769999994,,Kitsap,,,,,,,,,,,,
"2557","194142728",45.590449999999997,-122.716657999999995,Portland,Multnomah,,,,,,,31.533117294311523,15.171501159667969,29.298000335693359,,,
"2558","194463439",45.572691666700003,-122.611603333299996,Portland,Multnomah,,,,,,,31.750194549560547,16.544034957885742,29.194641113281246,,,
"2559","195115893",45.503738634299999,-122.682265229600006,Portland,Multnomah,,,,,,,31.634649276733398,16.408742904663086,28.021409988403320,,,
"2560","195301910",47.375422222200001,-121.875233333300002,,King,89.982162475585938,55.054664611816406,82.273506164550781,,,,,,,,,
"2561","195305815",47.675101812599998,-122.266801193500001,,King,90.077865600585938,61.786800384521491,86.757240295410156,,,,,,,,,
"2562","195702615",45.503588333300002,-122.682829999999996,Portland,Multnomah,,,,,,,31.527269363403320,16.548095703125000,28.259193420410156,,,
"2563","196074203",47.452945602000000,-121.989699477299993,,King,90.902954101562500,54.975673675537109,79.989868164062500,,,,,,,,,
"2564","196078203",47.446607736600001,-122.007796749199997,,King,89.419982910156250,56.280200958251953,80.810752868652330,,,,,,,,,
"2565","196085104",47.451643774300003,-122.011914844000003,,King,90.252922058105469,55.190498352050781,79.494361877441406,,,,,,,,,
"2566","197019062",47.674780003099997,-122.254028333299999,,King,88.937667846679673,61.139186859130859,85.451622009277344,,,,,,,,,
"2567","197090721",47.689199109699999,-122.265098532500005,,King,,,,,,,,,,,,
