"","field_1","id","latitude.x","longitude.x","place_town_name.x","place_county_name.x","kc_af1","kc_am1","kc_pm1","pc_af1","pc_am1","pc_pm1","po_af1","po_am1","po_pm1","tac_af1","tac_am1","tac_pm1","uuid","observed_on_string","observed_on","time_observed_at","time_zone","user_id","user_login","user_name","created_at","updated_at","quality_grade","license","url","image_url","sound_url","tag_list","description","num_identification_agreements","num_identification_disagreements","captive_cultivated","oauth_application_id","place_guess","latitude.y","longitude.y","positional_accuracy","private_place_guess","private_latitude","private_longitude","public_positional_accuracy","geoprivacy","taxon_geoprivacy","coordinates_obscured","positioning_method","positioning_device","place_town_name.y","place_county_name.y","place_state_name","place_country_name","place_admin1_name","place_admin2_name","species_guess","scientific_name","common_name","iconic_taxon_name","taxon_id","field.tree.health.condition","field.tree.canopy.symptoms","field.dieback.percent","field.percent.canopy.affected....","field.number.of.additional.unhealthy.trees..of.same.species..in.area..within.sight.","field.other.factors...are.there.signs.or.symptoms.of.insect..diseases..or.other.damage.","field.optional...what..other.factors..were.observed.","field.optional...tree.size","field.optional...access.to.water","field.optional...estimated.time.spent.to.make.this.observation....of.minutes.","field.tree.number..from.google.map..if.applicable","field.tree.number..from.arboreta.or.other.dataset..if.applicable","field.optional...signs.of.sap.sucker.feeding.","field.notes","field.are.baby.redcedar.trees.present.within.sight.","field.brief.tree.health.description","field.critical.root.zone..within.canopy.drip.line....damage.or.concerns","field.did.the.tree.have.any.bark.discoloration..eg..browning.","field.evidence.of.wood.borers.or.bark.beetles.","field.foliage...deformation","field.foliage...insect.feeding","field.foliage.health.comments","field.leaf.production.or.drop.timing","field.location.name...community.spaces","field.location.type...community.spaces","field.most.prevalent.understory.species","field.other.abnormalities.comments","field.plant.health.condition","field.plant.number..from.tag.or.map.","field.powdery.mildew...percent.coverage","field.powdery.mildew.","field.root.collar...signs.of.disease","field.root.collar.health.comments","field.sample.submitted.to.laboratory.","field.signs.of.sooty.bark.disease.","field.suspected.phytophthora.infection.","field.tree.canopy.symptoms...birch","field.tree.canopy.symptoms...maple","field.tree.canopy.symptoms...wrc...simplified","field.tree.condition","field.tree.diameter","field.tree.diameter..inches.","field.tree.equity.score","field.tree.health.issue","field.tree.height.total..ft.","field.tree.number","field.urban.tree.health.condition","field.woody.tissue....structural.damage","field.woody.tissue...insect.activity","field.woody.tissue...signs.of.disease","field.woody.tissue...symptoms","field.woody.tissues.health.comments","tac.am.c","tac.af.c","tac.pm.c","tac.am.f","tac.af.f","tac.pm.f","mean.temp.daily.f","dist.from.mean.daily.f","mean.temp.daily.c","dist.from.mean.daily.c","Area","dist.from.mean.am.c","dist.from.mean.am.f","dist.from.mean.af.c","dist.from.mean.af.f","dist.from.mean.pm.c","dist.from.mean.pm.f","pc.am.f","pc.af.f","pc.pm.f","pc.am.c","pc.af.c","pc.pm.c","kc.am.f","kc.af.f","kc.pm.f","kc.am.c","kc.af.c","kc.pm.c","pl.am.c","pl.af.c","pl.pm.c","pl.am.f","pl.af.f","pl.pm.f","Percent.Dieback.Modified","user.estimated.dieback","tree.size.simplified","binary.tree.canopy.symptoms","ordinal.tree.canopy.symptoms","reclassified.tree.canopy.symptoms","top.dieback","thinning","dead","field.dieback.prop"
"1799",2062,150525110,47.2635754478,-122.484898735,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5168724060059,16.0861473083496,29.5693340301514,"ab93ff5b-59a9-4893-8dc4-9e6168c41e44","2023-03-07 14:27:43-08:00","2023-03-07","2023-03-07 22:27:43 UTC","Pacific Time (US & Canada)",6555463,"aubrey184","Aubrey Kettley","2023-03-07 22:32:10 UTC","2023-03-09 14:30:28 UTC","research","","https://www.inaturalist.org/observations/150525110","https://static.inaturalist.org/photos/259572450/medium.jpg",NA,"","",1,0,"false",3,"N Washington St, Tacoma, WA, US",47.2635754478,-122.484898735,4,"",NA,NA,4,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Healthy",0,"Healthy, no dieback(0%)","0","Yes (please elaborate in Notes, add Picture if possible)","Mechanical damage or fire scars","Very Large (would take many people to wrap arms around trunk)","No selection","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,16.0861473083496,31.5168724060059,29.5693340301514,60.9550651550293,88.7303703308106,85.2248012542725,78.3034122467041,3.43004461862085,25.7241179148356,1.90558034367825,"Tacoma",0.0356990206577379,0.0642582371839282,3.07887043001465,5.54196677402636,2.60217158036238,4.68390884465228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"No","Large","Healthy","Healthy","Healthy","No","No","No",0
"1800",2063,150525544,47.2561144224,-122.4898904097,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,32.1318168640137,16.5447330474854,29.547290802002,"c914fd42-b0cc-47f6-9c7d-7983dc44f8f0","2023-03-07 14:37:42-08:00","2023-03-07","2023-03-07 22:37:42 UTC","Pacific Time (US & Canada)",6555478,"averylouise","","2023-03-07 22:38:16 UTC","2023-03-09 14:30:18 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/150525544","https://inaturalist-open-data.s3.amazonaws.com/photos/259574058/medium.jpg",NA,"","",1,0,"false",3,"N 7th St, Tacoma, WA, US",47.2561144224,-122.4898904097,4,"",NA,NA,4,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Healthy",0,"Healthy, no dieback(0%)","0","Not sure","No selection","No selection","No selection","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,16.5447330474854,32.1318168640137,29.547290802002,61.7805194854737,89.8372703552247,85.1851234436036,78.9343044281007,4.06093680001739,26.074613571167,2.25607600000966,"Tacoma",0.49428475979354,0.889712567628372,3.69381488802246,6.64886679844041,2.58012835221298,4.64423103398336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"No","No Selection","Healthy","Healthy","Healthy","No","No","No",0
"1801",2064,150525575,47.2635935108,-122.4878145476,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,31.6739025115967,16.1338272094727,29.7467365264893,"b1dc00b0-919e-49ac-81d8-1d1a5403f5d9","2023-03-07 14:35:12-08:00","2023-03-07","2023-03-07 22:35:12 UTC","Pacific Time (US & Canada)",6555463,"aubrey184","Aubrey Kettley","2023-03-07 22:38:44 UTC","2023-03-09 14:30:00 UTC","research","","https://www.inaturalist.org/observations/150525575","https://static.inaturalist.org/photos/259573356/medium.jpg",NA,"","",1,0,"false",3,"N 15th St, Tacoma, WA, US",47.2635935108,-122.4878145476,9,"",NA,NA,9,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Healthy",0,"Healthy, no dieback(0%)","0","No","Other (please describe in Notes)","Very Large (would take many people to wrap arms around trunk)","No selection","","","","","Some individual branch death","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,16.1338272094727,31.6739025115967,29.7467365264893,61.0408889770509,89.0130245208741,85.5441257476807,78.5326797485352,3.65931212045194,25.8514887491862,2.03295117802886,"Tacoma",0.083378921780838,0.150082059205509,3.23590053560546,5.82462096408982,2.77957407670028,5.0032333380605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"No","Large","Healthy","Healthy","Healthy","No","No","No",0
"1802",2065,150525983,47.2645389782,-122.4921219467,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,31.9506130218506,16.0691833496094,29.2615032196045,"b65c17f4-986a-47bd-b65d-bf2447a91deb","2023-03-07 14:37:19-08:00","2023-03-07","2023-03-07 22:37:19 UTC","Pacific Time (US & Canada)",6555469,"sjstone","","2023-03-07 22:44:45 UTC","2023-03-07 22:57:31 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/150525983","https://inaturalist-open-data.s3.amazonaws.com/photos/259574219/medium.jpg",NA,"","Right next to taller tree covering access to sunlight ",1,0,"false",3,"N 16th St, Tacoma, WA, US",47.2645389782,-122.4921219467,9,"",NA,NA,9,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Thinning Canopy",1,"1-29% of the canopy is unhealthy","0","Yes (please elaborate in Notes, add Picture if possible)","No selection","No selection","No selection","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,16.0691833496094,31.9506130218506,29.2615032196045,60.9245300292969,89.5111034393311,84.6707057952881,78.3687797546387,3.49541212655542,25.7604331970215,1.94189562586412,"Tacoma",0.018735061917539,0.0337231114515717,3.51261104585936,6.32269988254683,2.29434076981548,4.12981338566786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"No","No Selection","Unhealthy","Unhealthy","Thinning Canopy","No","Yes","No",0.01
"1803",2067,150526103,47.2642328245,-122.4944127908,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,32.0338287353516,16.2139167785645,29.4153823852539,"5bbe0765-ebad-4f2f-9ee1-0cb43f9ccdea","2023-03-07 14:45:12-08:00","2023-03-07","2023-03-07 22:45:12 UTC","Pacific Time (US & Canada)",6555469,"sjstone","","2023-03-07 22:46:51 UTC","2023-03-09 14:29:42 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/150526103","https://inaturalist-open-data.s3.amazonaws.com/photos/259574520/medium.jpg",NA,"","Right up against house ",1,0,"false",3,"N Mason Ave, Tacoma, WA, US",47.2642328245,-122.4944127908,9,"",NA,NA,9,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Healthy",0,"Healthy, no dieback(0%)","0","Not sure","No selection","No selection","No selection","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,16.2139167785645,32.0338287353516,29.4153823852539,61.1850502014161,89.6608917236329,84.947688293457,78.597876739502,3.72450911141873,25.8877092997233,2.06917172856596,"Tacoma",0.163468490872638,0.294243283570758,3.59582675936035,6.47248816684863,2.44821993546488,4.40679588383678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"No","No Selection","Healthy","Healthy","Healthy","No","No","No",0
"1804",2068,150526111,47.2737192929,-122.4768027296,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,30.447660446167,15.9611263275146,28.7812232971191,"c929c090-6382-4334-af8d-f7a93b0eb463","2023-03-07 14:40:36-08:00","2023-03-07","2023-03-07 22:40:36 UTC","Pacific Time (US & Canada)",6555465,"sam1952","Sam Dossa","2023-03-07 22:46:56 UTC","2023-03-08 02:54:31 UTC","research","","https://www.inaturalist.org/observations/150526111","https://static.inaturalist.org/photos/259576144/medium.jpg",NA,"","",1,0,"false",3,"N 29th St, Tacoma, WA, US",47.2737192929,-122.4768027296,9,"",NA,NA,9,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Thinning Canopy",0,"Healthy, no dieback(0%)","0","Yes (please elaborate in Notes, add Picture if possible)","No selection","Large (too big to wrap arms around trunk)","No selection","","","","","Two trunks at the top, and English ivy","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,15.9611263275146,30.447660446167,28.7812232971191,60.7300273895263,86.8057888031006,83.8062019348144,77.1140060424804,2.24063841439715,25.0633366902669,1.24479911910952,"Tacoma",-0.0893219601772604,-0.160779528319061,2.00965847017575,3.61738524631635,1.81406084733008,3.26530952519414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"No","Large","Unhealthy","Unhealthy","Thinning Canopy","No","Yes","No",0
"1805",2069,150526159,47.2660006439,-122.480872023,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,31.4855098724365,16.3622264862061,29.7197132110596,"100ec7e5-d7f9-4746-a7f4-5a3c1de785ab","2023-03-07 14:45:20-08:00","2023-03-07","2023-03-07 22:45:20 UTC","Pacific Time (US & Canada)",6555464,"tallulahcassidy","","2023-03-07 22:47:31 UTC","2023-03-09 14:29:34 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/150526159","https://inaturalist-open-data.s3.amazonaws.com/photos/259574630/medium.jpg",NA,"","",1,0,"false",3,"N 19th St, Tacoma, WA, US",47.2660006439,-122.480872023,9,"",NA,NA,9,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Thinning Canopy",0,"Healthy, no dieback(0%)","0","Not sure","No selection","No selection","No selection","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,16.3622264862061,31.4855098724365,29.7197132110596,61.452007675171,88.6739177703857,85.4954837799073,78.5404697418213,3.66710211373805,25.8558165232341,2.03727895207669,"Tacoma",0.31177819851424,0.561200757325636,3.04750789644525,5.48551421360145,2.75255076127058,4.95459137028705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"No","No Selection","Unhealthy","Unhealthy","Thinning Canopy","No","Yes","No",0
"1806",2070,150526336,47.2635666252,-122.4944684222,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,31.9688835144043,16.2916126251221,29.5261497497559,"7e51658f-e8ff-440f-816a-09a9660f83bd","2023-03-07 14:46:10-08:00","2023-03-07","2023-03-07 22:46:10 UTC","Pacific Time (US & Canada)",6555463,"aubrey184","Aubrey Kettley","2023-03-07 22:49:38 UTC","2023-03-08 02:53:47 UTC","research","","https://www.inaturalist.org/observations/150526336","https://static.inaturalist.org/photos/259574856/medium.jpg",NA,"","",1,0,"false",3,"N Mason Ave, Tacoma, WA, US",47.2635666252,-122.4944684222,4,"",NA,NA,4,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Healthy",0,"Healthy, no dieback(0%)","0","Not sure","No selection","Large (too big to wrap arms around trunk)","No selection","","","","","2 more very large species close by (healthy) - little bit of die back on one of them","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,16.2916126251221,31.9688835144043,29.5261497497559,61.3249027252198,89.5439903259278,85.1470695495606,78.6719875335694,3.79861990548611,25.9288819630941,2.11034439193672,"Tacoma",0.241164337430238,0.434095807374433,3.53088153841306,6.3555867691435,2.55898729996688,4.60617713994039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"No","Large","Healthy","Healthy","Healthy","No","No","No",0
"1807",2071,150526497,47.2637098935,-122.4737957307,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,31.2982997894287,16.1578559875488,29.6772842407227,"9f664901-d1de-498e-9cf5-67f6a43604ba","2023-03-07 14:49:33-08:00","2023-03-07","2023-03-07 22:49:33 UTC","Pacific Time (US & Canada)",6555477,"gzlind","","2023-03-07 22:52:00 UTC","2023-03-08 02:53:20 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/150526497","https://inaturalist-open-data.s3.amazonaws.com/photos/259575102/medium.jpg",NA,"","",1,0,"false",3,"N 15th St, Tacoma, WA, US",47.2637098935,-122.4737957307,6,"",NA,NA,6,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Healthy",0,"Healthy, no dieback(0%)","0","Not sure","No selection","No selection","No selection","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,16.1578559875488,31.2982997894287,29.6772842407227,61.0841407775878,88.3369396209717,85.4191116333009,78.2800640106201,3.40669638253684,25.7111466725667,1.89260910140935,"Tacoma",0.107407699856939,0.193333859742495,2.86029781343746,5.14853606418741,2.71012179093368,4.87821922368062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"No","No Selection","Healthy","Healthy","Healthy","No","No","No",0
"1808",2073,150526690,47.2631723201,-122.4743475952,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,31.3156261444092,16.0555400848389,29.5949459075928,"9dfdfb06-bba3-4cce-bd5d-d0a753720d07","2023-03-07 14:52:46-08:00","2023-03-07","2023-03-07 22:52:46 UTC","Pacific Time (US & Canada)",6555477,"gzlind","","2023-03-07 22:55:02 UTC","2023-03-09 14:28:53 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/150526690","https://inaturalist-open-data.s3.amazonaws.com/photos/259575460/medium.jpg",NA,"","",1,0,"false",3,"N Junett St, Tacoma, WA, US",47.2631723201,-122.4743475952,6,"",NA,NA,6,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Thinning Canopy",30,"30-59% of the canopy is unhealthy","0","Not sure","No selection","Medium (can wrap arms around trunk)","No selection","","","","","dull oregon grape growing around base","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,16.0555400848389,31.3156261444092,29.5949459075928,60.89997215271,88.3681270599366,85.270902633667,78.1796672821045,3.30629965402127,25.6553707122803,1.83683314112292,"Tacoma",0.00509179714703833,0.00916523486467469,2.87762416841796,5.17972350315232,2.62778345780378,4.73001022404679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"No","Medium","Unhealthy","Unhealthy","Thinning Canopy","No","Yes","No",0.3
"1809",2075,150526748,47.2667003301,-122.4751744555,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,31.0924034118652,16.3498268127441,28.4090538024902,"686e1b6a-3b86-4494-9e53-4a0d89435c2a","2023-03-07 14:53:21-08:00","2023-03-07","2023-03-07 22:53:21 UTC","Pacific Time (US & Canada)",6555464,"tallulahcassidy","","2023-03-07 22:55:40 UTC","2023-03-08 02:49:08 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/150526748","https://inaturalist-open-data.s3.amazonaws.com/photos/259579395/medium.jpg",NA,"","",1,0,"false",3,"N Cedar St, Tacoma, WA, US",47.2667003301,-122.4751744555,9,"",NA,NA,9,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Healthy",0,"Healthy, no dieback(0%)","0","No","No selection","No selection","No selection","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,16.3498268127441,31.0924034118652,28.4090538024902,61.4296882629394,87.9663261413574,83.1362968444824,77.5107704162597,2.63740278817643,25.2837613423665,1.46522377120912,"Tacoma",0.299378525052241,0.538881345094033,2.65440143587395,4.7779225845731,1.44189135270118,2.59540443486212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"No","No Selection","Healthy","Healthy","Healthy","No","No","No",0
"1810",2076,150526984,47.2626092646,-122.4737888283,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,31.304479598999,15.9732971191406,29.1502304077148,"4f30ef16-3466-44f3-a511-b83cc1f68af5","2023-03-07 14:57:37-08:00","2023-03-07","2023-03-07 22:57:37 UTC","Pacific Time (US & Canada)",6555477,"gzlind","","2023-03-07 22:58:58 UTC","2023-03-08 02:48:55 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/150526984","https://inaturalist-open-data.s3.amazonaws.com/photos/259576001/medium.jpg",NA,"","",1,0,"false",3,"N 14th St, Tacoma, WA, US",47.2626092646,-122.4737888283,8,"",NA,NA,8,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Thinning Canopy",1,"1-29% of the canopy is unhealthy","2-3","Not sure","No selection","Medium (can wrap arms around trunk)","No selection","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,15.9732971191406,31.304479598999,29.1502304077148,60.7519348144531,88.3480632781982,84.4704147338866,77.8568042755126,2.98343664742936,25.4760023752848,1.65746480412743,"Tacoma",-0.0771511685512607,-0.138872103392266,2.86647762300775,5.15965972141395,2.18306795792578,3.9295223242664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"No","Medium","Unhealthy","Unhealthy","Thinning Canopy","No","Yes","No",0.01
"1811",2077,150527044,47.2634027636,-122.4914750706,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,31.7851734161377,16.1287860870361,29.5484924316406,"3c30d442-f660-4657-a98d-89936fc7f9fc","2023-03-07 14:57:28-08:00","2023-03-07","2023-03-07 22:57:28 UTC","Pacific Time (US & Canada)",6555463,"aubrey184","Aubrey Kettley","2023-03-07 23:00:12 UTC","2023-03-08 02:48:52 UTC","research","","https://www.inaturalist.org/observations/150527044","https://static.inaturalist.org/photos/259576168/medium.jpg",NA,"","",1,0,"false",3,"N Monroe St, Tacoma, WA, US",47.2634027636,-122.4914750706,8,"",NA,NA,8,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Yellowing Canopy",1,"1-29% of the canopy is unhealthy","2-3","Not sure","No selection","Large (too big to wrap arms around trunk)","No selection","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,16.1287860870361,31.7851734161377,29.5484924316406,61.031814956665,89.2133121490479,85.1872863769531,78.4774711608886,3.60410353280537,25.8208173116048,2.00227974044742,"Tacoma",0.07833779934424,0.141008038819635,3.34717144014645,6.0249085922636,2.58132998185158,4.64639396733284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"No","Large","Unhealthy","Unhealthy","Other","No","No","No",0.01
"1812",2078,150527098,47.271061237,-122.4838077034,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,31.281665802002,16.5518531799316,29.9305324554443,"215c7912-3276-4650-adb2-2744468972ed","2023-03-07 14:55:21-08:00","2023-03-07","2023-03-07 22:55:21 UTC","Pacific Time (US & Canada)",6555465,"sam1952","Sam Dossa","2023-03-07 23:00:54 UTC","2023-03-08 02:48:48 UTC","research","","https://www.inaturalist.org/observations/150527098","https://static.inaturalist.org/photos/259576285/medium.jpg",NA,"","",1,0,"false",3,"N 26th St, Tacoma, WA, US",47.271061237,-122.4838077034,5,"",NA,NA,5,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Healthy",0,"Healthy, no dieback(0%)","0","No","Invasive plants present or growing on tree","Very Large (would take many people to wrap arms around trunk)","No selection","","","","","English ivy","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,16.5518531799316,31.281665802002,29.9305324554443,61.7933357238769,88.3069984436036,85.8749584197997,78.6584308624267,3.78506323434345,25.921350479126,2.10281290796859,"Tacoma",0.501404892239741,0.902528806031533,2.84366382601075,5.11859488681934,2.96337000565528,5.3340660101795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"No","Large","Healthy","Healthy","Healthy","No","No","No",0
"1813",2080,150527212,47.2679801803,-122.471641231,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,30.8516464233398,16.0317440032959,28.1870727539062,"c6dd3759-ec77-4a6c-af8f-89ba297b135c","2023-03-07 14:58:34-08:00","2023-03-07","2023-03-07 22:58:34 UTC","Pacific Time (US & Canada)",6555466,"kdoan25","Kaia Doan","2023-03-07 23:02:41 UTC","2023-03-11 09:10:10 UTC","research","","https://www.inaturalist.org/observations/150527212","https://static.inaturalist.org/photos/259576514/medium.jpg",NA,"","",1,0,"false",3,"N Oakes St, Tacoma, WA, US",47.2679801803,-122.471641231,5,"",NA,NA,5,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Healthy",0,"Healthy, no dieback(0%)","1","Not sure","No selection","Large (too big to wrap arms around trunk)","No selection","","","","","Group of 4 WRC in residential yard all looking fairly healthy. No signs of significant dieback. Possibly pruned.","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,16.0317440032959,30.8516464233398,28.1870727539062,60.8571392059326,87.5329635620116,82.7367309570312,77.0422779083251,2.16891028024187,25.0234877268473,1.20495015568993,"Tacoma",-0.0187042843959624,-0.0336677119127273,2.41364444734856,4.34456000522739,1.21991030411718,2.19583854741093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"No","Large","Healthy","Healthy","Healthy","No","No","No",0
