id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:tree health condition,field:tree canopy symptoms,field:dieback percent,field:percent canopy affected (%),field:number of additional unhealthy trees (of same species) in area (within sight),"field:other factors - are there signs or symptoms of insect, diseases, or other damage?",field:optional - what 'other factors' were observed?,field:optional - tree size,field:optional - access to water,field:optional - estimated time spent to make this observation (# of minutes),field:tree number (from google map) if applicable,field:tree number (from arboreta or other dataset) if applicable,field:optional - signs of sap sucker feeding?,field:notes,field:are baby redcedar trees present within sight?,field:brief tree health description,field:did the tree have any bark discoloration (eg. browning),field:evidence of wood borers or bark beetles?,field:leaf production or drop timing,field:location name - community spaces,field:location type - community spaces,field:most prevalent understory species,field:optional - can we follow up with you?,field:optional - did the tree have heat damage,field:optional - site hydrology,field:optional - site type,field:optional - site/area disturbance level,field:optional - site/location description,field:optional - slope position,field:optional - timing of symptoms estimate,field:optional - were there any other unhealthy plant species on the site?,field:percent of trees (of same species) within sight that are unhealthy,field:plant health condition,field:plant health symptom - rhododendron,field:powdery mildew - percent coverage,field:powdery mildew?,field:relative cone crop,field:sample submitted to laboratory?,field:signs of sooty bark disease?,field:suspected phytophthora infection?,field:tree canopy symptoms - birch,field:tree canopy symptoms - maple,field:tree canopy symptoms - wrc - simplified,field:tree condition,field:tree diameter,field:tree diameter (inches),field:tree equity score,field:tree health issue,field:tree height total (ft),field:tree number,field:urban tree health condition
78891107,e49ef763-bbc1-4b2f-ae65-0842b393dbe2,2021-05-14 15:33:30,2021-05-14,2021-05-14 22:33:30 UTC,Pacific Time (US & Canada),2785976,alexis_mushroom,Alexis Evans,2021-05-15 20:47:24 UTC,2024-12-26 19:43:42 UTC,needs_id,,https://www.inaturalist.org/observations/78891107,https://static.inaturalist.org/photos/129158701/medium.jpeg,,"",,0,0,false,2,"Manzanita, OR, USA",45.7187611111,-123.9342222222,,,,,,,open,false,gps,gps,,Tillamook,Oregon,United States,Oregon,Tillamook,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Healthy,,"Healthy, no dieback(0%)",0,Not sure,No selection,Small (can wrap hands around trunk),,30,,,,Small cluster of young redcedar in the town,,,,,,,,,No Selection,,Upland or well drained,Urban,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Urban yard or open park grounds,Middle of a slope,No selection,No,,,,,,,,,,,,,,,,,,,,
78927843,8eb1b063-cecb-4d8c-b794-367b0d276957,2021-05-15 12:37:16,2021-05-15,2021-05-15 19:37:16 UTC,UTC,2823934,outdoorobserver,Radu Scurtescu,2021-05-16 01:27:21 UTC,2021-05-19 03:24:40 UTC,research,,https://www.inaturalist.org/observations/78927843,https://static.inaturalist.org/photos/129223434/medium.jpeg,,"",,1,0,false,2,"North Vancouver, BC V7H 1E3, Canada",49.3113097997,-123.0173972,,,,,,,open,false,gps,gps,,Greater Vancouver,British Columbia,Canada,British Columbia,Greater Vancouver,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Branch Dieback or 'Flagging',,1-29% of the canopy is unhealthy,0,Not sure,No selection,Small (can wrap hands around trunk),,,,,,"",,,,,,,,,No preference,,Upland or well drained,Urban,"Medium (moderately used trails, etc)",Forest edge,Area is flat (e.g. field),This is the first time I have seen this tree,No selection,,,,,,,,,,,,,,,,,,,,
78928189,25c16f38-94f9-4ec2-a1bd-1397568f5e82,2021-05-15 13:25:19,2021-05-15,2021-05-15 20:25:19 UTC,UTC,2823934,outdoorobserver,Radu Scurtescu,2021-05-16 01:31:15 UTC,2022-01-23 23:05:37 UTC,research,,https://www.inaturalist.org/observations/78928189,https://static.inaturalist.org/photos/129224150/medium.jpeg,,"",,1,0,false,2,"North Vancouver, BC V7H 1A4, Canada",49.3075648,-123.0206368,,,,,,,open,false,gps,gps,,Greater Vancouver,British Columbia,Canada,British Columbia,Greater Vancouver,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Tree is dead,,60-99% of the canopy is unhealthy,0,Not sure,No selection,Medium (can wrap arms around trunk),,,,,,Some branches at ground level are still alive,,,,,,,,,No Selection,,Seasonally flooded area,Urban,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Forest edge,Riverbank,This is the first time I have seen this tree,No selection,,,,,,,,,,,,,,,,,,,,
78943497,82ba781b-9843-4991-88bf-3e6ee3c3f66f,2021-05-15 21:00:30,2021-05-15,2021-05-16 04:00:30 UTC,Pacific Time (US & Canada),2785976,alexis_mushroom,Alexis Evans,2021-05-16 04:17:05 UTC,2024-12-26 19:43:42 UTC,research,,https://www.inaturalist.org/observations/78943497,https://static.inaturalist.org/photos/129251887/medium.jpeg,,"",,1,0,false,2,"Clatsop County, US-OR, US",45.7879527778,-123.4462333333,,,,,,,open,false,gps,gps,,Clatsop,Oregon,United States,Oregon,Clatsop,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Healthy,,"Healthy, no dieback(0%)",0,Not sure,No selection,Medium (can wrap arms around trunk),,200,,,,"Horrible photo, but I have ID'd this here before. Behind the fence of a wetland area that's protected on the side of the road.",,,,,,,,,No Selection,,"Wetland, lots of water",Rural,"Low - fairly natural, not much development",Roadside,No selection,No selection,No selection,,,,,,,,,,,,,,,,,,,,
79043177,42fc4f37-f793-4e6a-b19e-0306dabdf818,2021-05-16 12:24:35,2021-05-16,2021-05-16 19:24:35 UTC,UTC,3860770,jaahljuu,Jaahljuu,2021-05-16 19:26:49 UTC,2023-05-12 18:43:54 UTC,needs_id,,https://www.inaturalist.org/observations/79043177,https://static.inaturalist.org/photos/129422627/medium.jpeg,,"",,0,0,false,2,"Port Edward, BC, Canada",54.2492406769,-130.2002631593,9,,,,9,,open,false,,,,Skeena-Queen Charlotte,British Columbia,Canada,British Columbia,Skeena-Queen Charlotte,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Healthy,,"Healthy, no dieback(0%)",2-3,Not sure,No selection,Medium (can wrap arms around trunk),,,,,,"",,,,,,,,,No Selection,,"Wetland, lots of water",Rural,"Low - fairly natural, not much development",Urban yard or open park grounds,No selection,No selection,No selection,,,,,,,,,,,,,,,,,,,,
79152102,76f353f1-4211-489a-b3bc-57681bb6e803,2021-05-06 07:57:52,2021-05-06,2021-05-06 14:57:52 UTC,Pacific Time (US & Canada),4102165,mpgropp,mpgropp,2021-05-17 14:42:36 UTC,2022-11-18 04:03:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79152102,https://inaturalist-open-data.s3.amazonaws.com/photos/129616634/medium.jpeg,,"",,1,0,false,2,"Eastsound, WA 98245, USA",48.6205736263,-122.9297278449,6,,,,6,,open,false,gps,gps,,San Juan,Washington,United States,Washington,San Juan,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Multiple Symptoms (please list in Notes),,60-99% of the canopy is unhealthy,More than 10,"Yes (please elaborate in Notes, add Picture if possible)","Inner stem decay (rot, hollow center, etc.)",Medium (can wrap arms around trunk),,45,,,,"",,,,,,,,,Yes,,Upland or well drained,Rural,"Medium (moderately used trails, etc)",Forest edge,Top of slope,Symptoms first observed 2017,Yes (please identify other species in notes),,,,,,,,,,,,,,,,,,,,
79177881,f7baed0c-531b-4f44-8602-d91ef91d1dad,Sun May 16 2021 10:29:57 GMT-0700 (PDT),2021-05-16,2021-05-16 17:29:57 UTC,Pacific Time (US & Canada),500327,jmhulbert,Joey H,2021-05-17 18:22:47 UTC,2022-06-15 22:48:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79177881,https://inaturalist-open-data.s3.amazonaws.com/photos/129661064/medium.jpg,,"","",1,0,false,3,"Valentine Rd, Mount Vernon, WA, US",48.3927466667,-122.4460133333,5,,,,5,,open,false,,,,Skagit,Washington,United States,Washington,Skagit,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Old Dead Top (needles already gone),,60-99% of the canopy is unhealthy,More than 10,"Yes (please elaborate in Notes, add Picture if possible)","Insect damage on trunk (holes, frass, galleries, etc.)",Large (too big to wrap arms around trunk),,30,,,,"Some fir, Doug fir and maybe grand fir, also dying in area",,,,,,,,,No Selection,,Upland or well drained,Suburban,"Medium (moderately used trails, etc)",Roadside,Top of slope,This is the first time I have seen this tree,Yes (please identify other species in notes),,,,,,,,,,,,,,,,,,,,
79241066,863b08ef-5a1c-470c-b7ce-eb229b886b37,,,,UTC,443285,ellen34,Ellen Arnstein,2021-05-18 05:12:20 UTC,2021-05-19 03:24:21 UTC,casual,,https://www.inaturalist.org/observations/79241066,https://static.inaturalist.org/photos/129776198/medium.jpeg,,"",,1,0,false,2,"Bellevue, WA 98006, USA",47.541343307,-122.1400124207,181,,,,181,,open,false,gps,gps,Bellevue City Limits,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Healthy,,"Healthy, no dieback(0%)",0,No,No selection,Medium (can wrap arms around trunk),,,,,,"",,,,,,,,,No Selection,,"Wetland, lots of water",Suburban,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Inside a forest canopy,Riverbank,No selection,No selection,,,,,,,,,,,,,,,,,,,,
79312199,ae0fbb7f-566d-49f2-b776-318eabde5b39,Mon May 17 2021 17:15:55 GMT-0700 (PDT),2021-05-17,2021-05-18 00:15:55 UTC,Pacific Time (US & Canada),3898930,michael_james_burkhow,Michael James Burkhow,2021-05-18 19:50:26 UTC,2021-05-19 03:49:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79312199,https://inaturalist-open-data.s3.amazonaws.com/photos/129897648/medium.jpg,,"",Along trail near a small (probably seasonal) stream. Crown a bit thin but also noted new growth in the crown.,1,0,false,3,"461st Ave SE, North Bend, WA, US",47.4908116667,-121.7264716667,54,,,,54,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Thinning Canopy,,"Healthy, no dieback(0%)",4-6,No,No selection,Large (too big to wrap arms around trunk),,"",,,,Noted some unhealthy Sitka Spruce in the area.  Area in marginal for that species.,,,,,,,,,Yes,,Seasonally flooded area,Rural,"Medium (moderately used trails, etc)",Urban yard or open park grounds,Area is flat (e.g. field),No selection,Yes (please identify other species in notes),,,,,,,,,,,,,,,,,,,,
79313397,3287fbc0-2aa3-44bd-af99-d13ca30e8d1a,Mon May 17 2021 15:39:55 GMT-0700 (PDT),2021-05-17,2021-05-17 22:39:55 UTC,Pacific Time (US & Canada),3898930,michael_james_burkhow,Michael James Burkhow,2021-05-18 20:01:56 UTC,2021-05-18 20:23:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79313397,https://inaturalist-open-data.s3.amazonaws.com/photos/129899727/medium.jpg,,"",At 3800 feet. I think towards the high end of their elevation range.,1,0,false,3,"Mount Si Trail, North Bend, WA, US",47.5042716667,-121.7404333333,7,,,,7,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Healthy,,"Healthy, no dieback(0%)",0,Not sure,No selection,Small (can wrap hands around trunk),,"",,,,See through due to being inside forest canopy.  No die back,,,,,,,,,No Selection,,Upland or well drained,Rural,"Medium (moderately used trails, etc)",Inside a forest canopy,Top of slope,No selection,No,,,,,,,,,,,,,,,,,,,,
79314214,fdd2c748-67f7-4e88-a845-79b67dc35f4c,Mon May 17 2021 16:30:11 GMT-0700 (PDT),2021-05-17,2021-05-17 23:30:11 UTC,Pacific Time (US & Canada),3898930,michael_james_burkhow,Michael James Burkhow,2021-05-18 20:09:03 UTC,2021-05-18 20:23:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79314214,https://inaturalist-open-data.s3.amazonaws.com/photos/129901034/medium.jpg,,"","This is a super interesting tree! Fire burned through in 1910 but left a pocket of a few old growth trees, mostly Douglas Fir. This appears to be the only red-cedar to survive. It does have burn scarring as the above photos show but it is a true surviver! ",1,0,false,3,"Mount Si Trail, North Bend, WA, US",47.4965833333,-121.7326666667,21,,,,21,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Old Dead Top (needles already gone),,1-29% of the canopy is unhealthy,0,"Yes (please elaborate in Notes, add Picture if possible)",Mechanical damage or fire scars,Very Large (would take many people to wrap arms around trunk),,"",,,,Perhaps seasonally wet but no skunk cabbage in the area which is kinda what I use to estimate if it is a wetland area,,,,,,,,,No Selection,,Other,Rural,"None - natural forest, far from development",Inside a forest canopy,Area is flat (e.g. field),No selection,No selection,,,,,,,,,,,,,,,,,,,,
79321969,9c76075a-d8b0-41cb-a1d8-b6fdb726f52c,Tue May 18 2021 14:16:59 GMT-0700 (PDT),2021-05-18,2021-05-18 21:16:59 UTC,Pacific Time (US & Canada),1869802,alginger,,2021-05-18 21:24:08 UTC,2023-11-30 22:29:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79321969,https://inaturalist-open-data.s3.amazonaws.com/photos/140226666/medium.jpg,,"","Not looking good, sparse limbs, bark injury too",1,0,false,3,"Ridgefield, WA, US",45.8363553659,-122.7493919805,8,,,,8,,open,false,,,,Clark,Washington,United States,Washington,Clark,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Thinning Canopy,,1-29% of the canopy is unhealthy,2-3,Not sure,Other (please describe in Notes),No selection,,5,,,,Dead- broken off tree ( maybe wind damage) along trail just opposite.  One cedar has bark damage- maybe an impact?,,,,,,,,,Yes,,Upland or well drained,Rural,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Forest edge,Area is flat (e.g. field),No selection,Yes (please identify other species in notes),,,,,,,,,,,,,,,,,,,,
79330359,dd45dc08-a6a1-41b7-8902-419bffa47aba,Tue May 18 2021 08:25:26 GMT-0700 (PDT),2021-05-18,2021-05-18 15:25:26 UTC,Pacific Time (US & Canada),232252,deb9,Deb Rudnick,2021-05-18 22:47:17 UTC,2021-05-19 03:23:21 UTC,research,,https://www.inaturalist.org/observations/79330359,https://static.inaturalist.org/photos/129929830/medium.jpg,,"","Looks to be suffering from dieback- thinning branches and crown
",1,0,false,3,"Bainbridge Island, Bainbridge Island, WA, US",47.645845,-122.5385883333,6,,,,6,,open,false,,,,Kitsap,Washington,United States,Washington,Kitsap,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Thinning Canopy,,30-59% of the canopy is unhealthy,0,Not sure,No selection,Large (too big to wrap arms around trunk),,10,,,,"",,,,,,,,,Yes,,Upland or well drained,Suburban,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Roadside,Middle of a slope,Symptoms first observed in 2021,Not sure,,,,,,,,,,,,,,,,,,,,
79403269,b2cb4c57-9e17-4b47-9f83-5d122a81d335,Wed May 19 2021 08:26:56 GMT-0700 (PDT),2021-05-19,2021-05-19 15:26:56 UTC,Pacific Time (US & Canada),1762295,pdxmat,,2021-05-19 15:29:59 UTC,2021-05-27 20:17:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79403269,https://inaturalist-open-data.s3.amazonaws.com/photos/130059238/medium.jpg,,"","",1,0,false,3,"Powell Butte Nature Park, Portland, OR, US",45.4887771064,-122.4955972023,4,,,,4,,open,false,,,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Healthy,,"Healthy, no dieback(0%)",0,No,No selection,Medium (can wrap arms around trunk),,5,,,,"",,,,,,,,,Yes,,Upland or well drained,Suburban,"Medium (moderately used trails, etc)",Forest edge,Middle of a slope,This is the first time I have seen this tree,No,,,,,,,,,,,,,,,,,,,,
79603325,d7a0b55f-791c-469f-b6df-363da8677435,2021-05-20 15:45:01,2021-05-20,2021-05-21 01:45:01 UTC,Hawaii,1441569,ryansenechal,Ryan Senechal,2021-05-21 03:23:21 UTC,2022-02-07 17:29:14 UTC,research,,https://www.inaturalist.org/observations/79603325,https://static.inaturalist.org/photos/130399292/medium.jpeg,,"",,1,0,false,2,"Victoria, BC V8P 1N4, Canada",48.4546479722,-123.352856,,,,,,,open,false,gps,gps,"Saanich, British Columbia",Capital,British Columbia,Canada,British Columbia,Capital,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,New Dead Top (red or brown needles still attached),,60-99% of the canopy is unhealthy,1,No,No selection,Large (too big to wrap arms around trunk),,5,,,,"",,,,,,,,,Yes,,Upland or well drained,Suburban,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Urban yard or open park grounds,Middle of a slope,This is the first time I have seen this tree,No selection,,,,,,,,,,,,,,,,,,,,
79687164,792ef858-ae07-4c88-a681-f659d7456356,Fri May 21 2021 12:50:47 GMT-0700 (PDT),2021-05-21,2021-05-21 19:50:47 UTC,Pacific Time (US & Canada),4438793,atompyrite,,2021-05-21 20:02:07 UTC,2021-05-25 23:29:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79687164,https://inaturalist-open-data.s3.amazonaws.com/photos/130544639/medium.jpg,,"","",1,0,false,3,"Jefferson Beach Rd NE, Kingston, WA, US",47.761247973,-122.4773598836,5,,,,5,,open,false,,,,Kitsap,Washington,United States,Washington,Kitsap,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Thinning Canopy,,30-59% of the canopy is unhealthy,4-6,Not sure,"Animal damage (woodpecker/sapsucker holes, bark peeling)",Large (too big to wrap arms around trunk),,5,,,,"",,,,,,,,,Yes,,Upland or well drained,Suburban,"Medium (moderately used trails, etc)",Urban yard or open park grounds,Area is flat (e.g. field),Symptoms first observed 2018,No,,,,,,,,,,,,,,,,,,,,
79689651,811bc873-977a-49cc-b6d3-f910d321861d,Fri May 21 2021 13:04:12 GMT-0700 (PDT),2021-05-21,2021-05-21 20:04:12 UTC,Pacific Time (US & Canada),4438793,atompyrite,,2021-05-21 20:24:55 UTC,2021-05-25 23:29:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79689651,https://inaturalist-open-data.s3.amazonaws.com/photos/130544523/medium.jpg,,"","",1,0,false,3,"Jefferson Beach Rd NE, Kingston, WA, US",47.7612289042,-122.4775213191,5,,,,5,,open,false,,,,Kitsap,Washington,United States,Washington,Kitsap,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Old Dead Top (needles already gone),,60-99% of the canopy is unhealthy,4-6,Not sure,No selection,Large (too big to wrap arms around trunk),,5,,,,trees on adjoining properties to the north south and west also shows signs of dieback.,,,,,,,,,Yes,,Upland or well drained,Suburban,"Low - fairly natural, not much development",Inside a forest canopy,Middle of a slope,Symptoms first observed in 2015 or before (please estimate year in Notes),Not sure,,,,,,,,,,,,,,,,,,,,
79693489,21b6894d-31aa-45e0-a0d3-8aacc8feb5a5,Fri May 21 2021 13:59:22 GMT-0700 (PDT),2021-05-21,2021-05-21 20:59:22 UTC,Pacific Time (US & Canada),4438793,atompyrite,,2021-05-21 20:59:39 UTC,2021-06-17 03:39:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79693489,https://inaturalist-open-data.s3.amazonaws.com/photos/130552382/medium.jpg,,"","",1,0,false,3,"NE Art Pl, Kingston, WA, US",47.7609568792,-122.477128593,20,,,,20,,open,false,,,,Kitsap,Washington,United States,Washington,Kitsap,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Old Dead Top (needles already gone),,60-99% of the canopy is unhealthy,4-6,Not sure,No selection,Large (too big to wrap arms around trunk),,5,,,,,,,,,,,,,Yes,,Upland or well drained,Suburban,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Roadside,Lower slope,Not sure,Not sure,,,,,,,,,,,,,,,,,,,,
79730671,a6a821e2-4193-419c-8786-dbd8b645c0a9,2021-05-21 16:28:00,2021-05-21,2021-05-21 23:28:00 UTC,UTC,2823934,outdoorobserver,Radu Scurtescu,2021-05-22 03:40:59 UTC,2021-05-31 21:27:23 UTC,research,,https://www.inaturalist.org/observations/79730671,https://static.inaturalist.org/photos/130617288/medium.jpeg,,"",,1,0,false,2,"West Vancouver, BC V7W, Canada",49.3379563,-123.2509091,,,,,,,open,false,gps,gps,,Greater Vancouver,British Columbia,Canada,British Columbia,Greater Vancouver,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Healthy,,"Healthy, no dieback(0%)",0,Not sure,No selection,Large (too big to wrap arms around trunk),,,,,,"",,,,,,,,,No preference,,Upland or well drained,Suburban,"Medium (moderately used trails, etc)",Forest edge,No selection,This is the first time I have seen this tree,No selection,,,,,,,,,,,,,,,,,,,,
79734615,d098a31a-3e24-40a4-a69e-ddf28176a343,2021-05-21 17:41:28,2021-05-21,2021-05-22 00:41:28 UTC,Pacific Time (US & Canada),2785976,alexis_mushroom,Alexis Evans,2021-05-22 04:42:07 UTC,2024-12-26 19:43:42 UTC,casual,,https://www.inaturalist.org/observations/79734615,https://static.inaturalist.org/photos/130624072/medium.jpeg,,"",,0,0,true,2,"Sunnyside, OR, USA",45.4341972222,-122.5579833333,,,,,,,open,false,gps,gps,,Clackamas,Oregon,United States,Oregon,Clackamas,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Healthy,,"Healthy, no dieback(0%)",0,No,No selection,Medium (can wrap arms around trunk),,20,,,,"Thinner looking trees, but not unhealthy. By a strip mall.",,,,,,,,,No Selection,,Upland or well drained,Urban,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Urban yard or open park grounds,No selection,No selection,No selection,,,,,,,,,,,,,,,,,,,,
79734782,e4bb6a56-c1dd-406d-9ccc-ae6b218b1e5b,2021-05-21 17:46:38,2021-05-21,2021-05-22 00:46:38 UTC,Pacific Time (US & Canada),2785976,alexis_mushroom,Alexis Evans,2021-05-22 04:46:10 UTC,2024-12-26 19:43:42 UTC,casual,,https://www.inaturalist.org/observations/79734782,https://static.inaturalist.org/photos/130624411/medium.jpeg,,"",,0,0,true,2,"Sunnyside, OR, USA",45.4341639126,-122.5578345358,12,,,,12,,open,false,gps,gps,,Clackamas,Oregon,United States,Oregon,Clackamas,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Healthy,,"Healthy, no dieback(0%)",0,No,No selection,Medium (can wrap arms around trunk),,20,,,,A row of trees behind a business office. Healthy but a bit thin.,,,,,,,,,No Selection,,Upland or well drained,Urban,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Urban yard or open park grounds,No selection,No selection,No selection,,,,,,,,,,,,,,,,,,,,
